,bucket_en_entier,bucket,ID,Sex,Good sex prediction,age,Age predicted
33319,8,"(65, 70]",33320.0,0.0,1.0,66.0,1.0
28391,7,"(45, 65]",28392.0,0.0,1.0,59.0,2.0
9314,7,"(45, 65]",9315.0,0.0,1.0,52.0,1.0
33334,7,"(45, 65]",33335.0,1.0,1.0,57.0,2.0
23870,7,"(45, 65]",23871.0,0.0,0.0,48.0,1.0
1168,4,"(30, 35]",1169.0,0.0,0.0,35.0,1.0
32858,6,"(40, 45]",32859.0,1.0,1.0,45.0,3.0
37502,7,"(45, 65]",37503.0,0.0,1.0,51.0,1.0
31120,7,"(45, 65]",31121.0,0.0,1.0,56.0,3.0
36608,7,"(45, 65]",36609.0,0.0,0.0,62.0,3.0
32501,7,"(45, 65]",32502.0,0.0,0.0,56.0,1.0
10469,5,"(35, 40]",10470.0,1.0,1.0,40.0,2.0
31989,6,"(40, 45]",31990.0,0.0,0.0,44.0,1.0
24888,4,"(30, 35]",24889.0,0.0,0.0,35.0,2.0
6065,7,"(45, 65]",6066.0,1.0,1.0,62.0,1.0
29052,7,"(45, 65]",29053.0,0.0,1.0,60.0,1.0
21794,5,"(35, 40]",21795.0,1.0,1.0,36.0,1.0
13846,7,"(45, 65]",13847.0,0.0,0.0,47.0,1.0
27898,6,"(40, 45]",27899.0,0.0,0.0,45.0,1.0
10541,7,"(45, 65]",10542.0,0.0,0.0,54.0,1.0
3005,7,"(45, 65]",3006.0,1.0,1.0,57.0,1.0
30886,3,"(25, 30]",30887.0,0.0,1.0,28.0,1.0
642,2,"(20, 25]",643.0,1.0,1.0,24.0,1.0
22008,7,"(45, 65]",22009.0,1.0,1.0,50.0,1.0
36251,5,"(35, 40]",36252.0,0.0,0.0,37.0,3.0
4781,4,"(30, 35]",4782.0,0.0,0.0,34.0,1.0
23996,7,"(45, 65]",23997.0,1.0,1.0,56.0,1.0
25503,3,"(25, 30]",25504.0,0.0,0.0,27.0,1.0
20165,5,"(35, 40]",20166.0,0.0,0.0,38.0,1.0
10991,6,"(40, 45]",10992.0,1.0,1.0,45.0,1.0
22287,7,"(45, 65]",22288.0,1.0,0.0,60.0,1.0
32454,5,"(35, 40]",32455.0,1.0,1.0,40.0,3.0
36566,7,"(45, 65]",36567.0,0.0,0.0,55.0,1.0
11519,3,"(25, 30]",11520.0,1.0,1.0,26.0,0.0
4947,8,"(65, 70]",4948.0,0.0,0.0,69.0,2.0
31180,8,"(65, 70]",31181.0,0.0,0.0,68.0,1.0
27201,7,"(45, 65]",27202.0,1.0,0.0,54.0,1.0
37891,3,"(25, 30]",37892.0,0.0,0.0,27.0,2.0
16513,7,"(45, 65]",16514.0,0.0,0.0,63.0,3.0
27309,7,"(45, 65]",27310.0,1.0,1.0,53.0,1.0
17297,7,"(45, 65]",17298.0,1.0,1.0,55.0,1.0
31716,6,"(40, 45]",31717.0,1.0,1.0,43.0,3.0
35070,8,"(65, 70]",35071.0,0.0,0.0,70.0,1.0
30986,7,"(45, 65]",30987.0,0.0,0.0,47.0,1.0
10005,7,"(45, 65]",10006.0,0.0,0.0,65.0,2.0
1696,7,"(45, 65]",1697.0,0.0,0.0,61.0,1.0
8420,5,"(35, 40]",8421.0,1.0,1.0,36.0,2.0
2207,7,"(45, 65]",2208.0,0.0,1.0,49.0,2.0
17504,5,"(35, 40]",17505.0,0.0,0.0,36.0,1.0
30149,7,"(45, 65]",30150.0,1.0,1.0,62.0,1.0
36733,5,"(35, 40]",36734.0,0.0,0.0,36.0,1.0
5303,9,"(70, 150]",5304.0,0.0,0.0,80.0,1.0
26769,4,"(30, 35]",26770.0,0.0,0.0,35.0,1.0
16534,7,"(45, 65]",16535.0,1.0,1.0,59.0,1.0
33952,3,"(25, 30]",33953.0,1.0,1.0,27.0,1.0
10385,6,"(40, 45]",10386.0,1.0,1.0,43.0,1.0
1525,5,"(35, 40]",1526.0,0.0,0.0,37.0,1.0
13094,7,"(45, 65]",13095.0,1.0,1.0,46.0,3.0
13503,5,"(35, 40]",13504.0,1.0,1.0,37.0,1.0
17439,7,"(45, 65]",17440.0,1.0,1.0,60.0,1.0
31748,7,"(45, 65]",31749.0,1.0,1.0,49.0,1.0
12485,7,"(45, 65]",12486.0,0.0,0.0,48.0,1.0
6900,7,"(45, 65]",6901.0,0.0,0.0,53.0,1.0
37809,7,"(45, 65]",37810.0,1.0,1.0,52.0,2.0
28173,4,"(30, 35]",28174.0,1.0,1.0,33.0,1.0
14336,7,"(45, 65]",14337.0,1.0,1.0,65.0,1.0
8525,7,"(45, 65]",8526.0,1.0,1.0,54.0,2.0
6592,7,"(45, 65]",6593.0,1.0,1.0,53.0,1.0
6239,9,"(70, 150]",6240.0,1.0,1.0,74.0,3.0
11643,5,"(35, 40]",11644.0,0.0,0.0,39.0,1.0
544,7,"(45, 65]",545.0,1.0,1.0,50.0,1.0
143,3,"(25, 30]",144.0,1.0,1.0,27.0,1.0
35362,5,"(35, 40]",35363.0,0.0,1.0,37.0,0.0
15366,8,"(65, 70]",15367.0,1.0,1.0,66.0,3.0
10731,8,"(65, 70]",10732.0,0.0,0.0,66.0,1.0
37492,3,"(25, 30]",37493.0,0.0,1.0,28.0,1.0
25263,6,"(40, 45]",25264.0,0.0,0.0,41.0,1.0
34258,7,"(45, 65]",34259.0,1.0,1.0,54.0,1.0
15290,8,"(65, 70]",15291.0,0.0,0.0,70.0,1.0
29120,7,"(45, 65]",29121.0,1.0,1.0,51.0,1.0
34474,6,"(40, 45]",34475.0,0.0,0.0,43.0,1.0
23637,6,"(40, 45]",23638.0,0.0,1.0,42.0,1.0
33111,4,"(30, 35]",33112.0,1.0,1.0,34.0,3.0
10989,9,"(70, 150]",10990.0,0.0,0.0,71.0,1.0
10286,6,"(40, 45]",10287.0,0.0,1.0,44.0,3.0
8141,3,"(25, 30]",8142.0,1.0,1.0,28.0,3.0
34160,3,"(25, 30]",34161.0,0.0,1.0,26.0,1.0
24690,7,"(45, 65]",24691.0,1.0,1.0,57.0,1.0
1400,7,"(45, 65]",1401.0,0.0,0.0,48.0,1.0
27025,7,"(45, 65]",27026.0,0.0,1.0,46.0,1.0
7849,3,"(25, 30]",7850.0,0.0,1.0,29.0,2.0
28367,5,"(35, 40]",28368.0,0.0,1.0,36.0,1.0
37260,6,"(40, 45]",37261.0,1.0,1.0,41.0,3.0
8213,7,"(45, 65]",8214.0,0.0,0.0,59.0,1.0
23308,5,"(35, 40]",23309.0,0.0,1.0,36.0,1.0
26167,6,"(40, 45]",26168.0,1.0,1.0,43.0,2.0
23173,3,"(25, 30]",23174.0,0.0,1.0,27.0,2.0
27778,7,"(45, 65]",27779.0,1.0,1.0,52.0,1.0
13155,7,"(45, 65]",13156.0,1.0,1.0,58.0,3.0
11976,6,"(40, 45]",11977.0,1.0,1.0,44.0,1.0
1998,3,"(25, 30]",1999.0,1.0,1.0,26.0,1.0
22976,2,"(20, 25]",22977.0,0.0,1.0,24.0,2.0
18869,9,"(70, 150]",18870.0,0.0,0.0,71.0,1.0
11596,6,"(40, 45]",11597.0,1.0,1.0,42.0,2.0
28860,7,"(45, 65]",28861.0,0.0,1.0,57.0,1.0
21816,7,"(45, 65]",21817.0,1.0,1.0,62.0,1.0
24205,6,"(40, 45]",24206.0,0.0,1.0,44.0,2.0
23087,6,"(40, 45]",23088.0,0.0,1.0,42.0,1.0
10827,6,"(40, 45]",10828.0,1.0,1.0,43.0,1.0
12189,8,"(65, 70]",12190.0,0.0,1.0,66.0,1.0
31067,3,"(25, 30]",31068.0,0.0,0.0,26.0,3.0
29606,4,"(30, 35]",29607.0,0.0,1.0,32.0,2.0
35726,5,"(35, 40]",35727.0,0.0,0.0,36.0,2.0
30489,7,"(45, 65]",30490.0,0.0,0.0,58.0,1.0
1550,5,"(35, 40]",1551.0,0.0,0.0,40.0,2.0
37525,7,"(45, 65]",37526.0,1.0,1.0,49.0,1.0
21859,7,"(45, 65]",21860.0,0.0,0.0,49.0,3.0
22858,2,"(20, 25]",22859.0,0.0,1.0,24.0,2.0
10893,7,"(45, 65]",10894.0,0.0,1.0,65.0,1.0
21959,2,"(20, 25]",21960.0,1.0,1.0,25.0,3.0
2787,6,"(40, 45]",2788.0,0.0,1.0,45.0,1.0
17534,5,"(35, 40]",17535.0,0.0,1.0,36.0,3.0
391,3,"(25, 30]",392.0,1.0,1.0,30.0,1.0
6481,2,"(20, 25]",6482.0,1.0,1.0,24.0,1.0
9064,4,"(30, 35]",9065.0,1.0,1.0,32.0,2.0
6505,7,"(45, 65]",6506.0,0.0,1.0,52.0,1.0
38241,7,"(45, 65]",38242.0,1.0,1.0,61.0,2.0
38912,6,"(40, 45]",38913.0,1.0,1.0,45.0,1.0
12774,7,"(45, 65]",12775.0,0.0,0.0,47.0,1.0
30632,0,"(14, 18]",30633.0,0.0,0.0,18.0,1.0
16333,5,"(35, 40]",16334.0,0.0,1.0,39.0,1.0
22757,6,"(40, 45]",22758.0,1.0,0.0,42.0,2.0
32118,4,"(30, 35]",32119.0,0.0,0.0,35.0,2.0
29242,6,"(40, 45]",29243.0,0.0,1.0,42.0,2.0
32725,7,"(45, 65]",32726.0,0.0,1.0,48.0,0.0
18854,4,"(30, 35]",18855.0,1.0,1.0,31.0,1.0
36846,2,"(20, 25]",36847.0,0.0,0.0,24.0,1.0
25074,2,"(20, 25]",25075.0,0.0,0.0,25.0,3.0
37183,4,"(30, 35]",37184.0,1.0,1.0,34.0,1.0
24275,7,"(45, 65]",24276.0,1.0,1.0,60.0,1.0
3420,4,"(30, 35]",3421.0,0.0,1.0,34.0,3.0
35487,4,"(30, 35]",35488.0,1.0,1.0,34.0,1.0
24879,7,"(45, 65]",24880.0,0.0,1.0,59.0,1.0
35005,7,"(45, 65]",35006.0,0.0,0.0,49.0,2.0
17212,6,"(40, 45]",17213.0,0.0,1.0,45.0,1.0
33843,6,"(40, 45]",33844.0,0.0,1.0,41.0,1.0
10369,5,"(35, 40]",10370.0,1.0,1.0,36.0,2.0
11666,7,"(45, 65]",11667.0,1.0,1.0,55.0,1.0
5478,2,"(20, 25]",5479.0,1.0,1.0,22.0,3.0
5258,6,"(40, 45]",5259.0,0.0,0.0,41.0,1.0
1843,2,"(20, 25]",1844.0,0.0,1.0,21.0,2.0
31054,7,"(45, 65]",31055.0,1.0,1.0,64.0,0.0
3759,7,"(45, 65]",3760.0,1.0,1.0,65.0,1.0
26388,5,"(35, 40]",26389.0,0.0,1.0,38.0,2.0
38233,5,"(35, 40]",38234.0,1.0,1.0,36.0,2.0
6476,7,"(45, 65]",6477.0,0.0,1.0,50.0,3.0
11743,7,"(45, 65]",11744.0,1.0,1.0,48.0,3.0
38601,7,"(45, 65]",38602.0,1.0,1.0,46.0,1.0
399,3,"(25, 30]",400.0,0.0,0.0,26.0,3.0
34530,7,"(45, 65]",34531.0,0.0,0.0,47.0,1.0
9361,7,"(45, 65]",9362.0,1.0,1.0,47.0,3.0
8754,7,"(45, 65]",8755.0,0.0,1.0,50.0,2.0
9638,4,"(30, 35]",9639.0,1.0,0.0,35.0,3.0
23265,5,"(35, 40]",23266.0,1.0,1.0,40.0,3.0
22328,8,"(65, 70]",22329.0,0.0,1.0,66.0,1.0
9436,5,"(35, 40]",9437.0,0.0,0.0,39.0,1.0
9805,7,"(45, 65]",9806.0,0.0,1.0,59.0,1.0
38940,6,"(40, 45]",38941.0,1.0,1.0,45.0,1.0
29185,6,"(40, 45]",29186.0,1.0,1.0,42.0,1.0
18133,7,"(45, 65]",18134.0,1.0,0.0,47.0,1.0
3480,8,"(65, 70]",3481.0,0.0,0.0,68.0,2.0
15448,7,"(45, 65]",15449.0,0.0,1.0,58.0,1.0
26919,4,"(30, 35]",26920.0,0.0,0.0,31.0,1.0
17951,7,"(45, 65]",17952.0,1.0,1.0,65.0,2.0
9536,7,"(45, 65]",9537.0,0.0,1.0,50.0,3.0
3343,3,"(25, 30]",3344.0,0.0,1.0,29.0,1.0
28062,1,"(18, 20]",28063.0,0.0,0.0,20.0,1.0
7749,3,"(25, 30]",7750.0,0.0,1.0,29.0,2.0
25649,6,"(40, 45]",25650.0,0.0,1.0,43.0,1.0
3262,4,"(30, 35]",3263.0,0.0,1.0,31.0,2.0
28532,2,"(20, 25]",28533.0,0.0,1.0,25.0,2.0
21951,4,"(30, 35]",21952.0,0.0,1.0,34.0,1.0
21329,7,"(45, 65]",21330.0,1.0,1.0,59.0,3.0
26538,7,"(45, 65]",26539.0,1.0,1.0,56.0,1.0
22394,7,"(45, 65]",22395.0,0.0,0.0,46.0,1.0
22703,7,"(45, 65]",22704.0,1.0,1.0,49.0,1.0
1779,5,"(35, 40]",1780.0,0.0,1.0,39.0,3.0
5850,8,"(65, 70]",5851.0,1.0,0.0,67.0,1.0
8545,7,"(45, 65]",8546.0,1.0,1.0,61.0,1.0
30315,7,"(45, 65]",30316.0,1.0,1.0,48.0,1.0
32403,5,"(35, 40]",32404.0,1.0,1.0,39.0,1.0
5618,2,"(20, 25]",5619.0,1.0,1.0,25.0,2.0
16208,7,"(45, 65]",16209.0,1.0,1.0,51.0,3.0
32477,9,"(70, 150]",32478.0,1.0,1.0,72.0,1.0
7092,4,"(30, 35]",7093.0,1.0,1.0,35.0,1.0
9445,7,"(45, 65]",9446.0,0.0,0.0,52.0,1.0
10650,5,"(35, 40]",10651.0,0.0,0.0,36.0,3.0
13291,3,"(25, 30]",13292.0,0.0,0.0,28.0,2.0
17586,5,"(35, 40]",17587.0,0.0,1.0,38.0,1.0
16709,7,"(45, 65]",16710.0,0.0,0.0,49.0,1.0
17184,7,"(45, 65]",17185.0,1.0,1.0,48.0,1.0
23938,7,"(45, 65]",23939.0,1.0,1.0,52.0,3.0
22337,7,"(45, 65]",22338.0,0.0,1.0,49.0,2.0
12373,2,"(20, 25]",12374.0,1.0,1.0,21.0,1.0
11607,5,"(35, 40]",11608.0,1.0,1.0,37.0,2.0
33636,7,"(45, 65]",33637.0,0.0,0.0,64.0,2.0
30747,7,"(45, 65]",30748.0,0.0,0.0,62.0,1.0
9838,6,"(40, 45]",9839.0,0.0,0.0,45.0,1.0
3364,3,"(25, 30]",3365.0,1.0,1.0,27.0,1.0
34560,4,"(30, 35]",34561.0,1.0,1.0,34.0,3.0
31510,7,"(45, 65]",31511.0,1.0,1.0,59.0,1.0
16680,5,"(35, 40]",16681.0,0.0,0.0,37.0,3.0
30184,6,"(40, 45]",30185.0,0.0,1.0,43.0,1.0
12351,1,"(18, 20]",12352.0,0.0,1.0,19.0,1.0
26082,4,"(30, 35]",26083.0,0.0,1.0,33.0,3.0
29537,3,"(25, 30]",29538.0,0.0,1.0,27.0,2.0
9700,4,"(30, 35]",9701.0,0.0,0.0,33.0,2.0
7111,5,"(35, 40]",7112.0,1.0,1.0,37.0,1.0
18355,3,"(25, 30]",18356.0,0.0,0.0,30.0,1.0
551,4,"(30, 35]",552.0,1.0,1.0,34.0,1.0
35337,7,"(45, 65]",35338.0,0.0,0.0,47.0,1.0
12605,7,"(45, 65]",12606.0,1.0,1.0,49.0,2.0
19900,2,"(20, 25]",19901.0,0.0,1.0,25.0,0.0
23951,6,"(40, 45]",23952.0,0.0,0.0,45.0,1.0
7743,7,"(45, 65]",7744.0,0.0,0.0,56.0,3.0
30842,5,"(35, 40]",30843.0,1.0,1.0,38.0,1.0
12549,3,"(25, 30]",12550.0,0.0,0.0,29.0,3.0
10682,8,"(65, 70]",10683.0,0.0,0.0,67.0,1.0
12969,8,"(65, 70]",12970.0,1.0,1.0,69.0,1.0
35396,4,"(30, 35]",35397.0,1.0,1.0,33.0,2.0
29599,7,"(45, 65]",29600.0,0.0,1.0,59.0,1.0
16676,6,"(40, 45]",16677.0,1.0,0.0,44.0,1.0
5832,7,"(45, 65]",5833.0,0.0,1.0,47.0,1.0
15031,6,"(40, 45]",15032.0,0.0,0.0,43.0,3.0
25215,7,"(45, 65]",25216.0,0.0,1.0,47.0,1.0
3038,4,"(30, 35]",3039.0,0.0,1.0,33.0,2.0
29898,7,"(45, 65]",29899.0,1.0,1.0,54.0,1.0
36708,6,"(40, 45]",36709.0,1.0,0.0,43.0,1.0
17843,7,"(45, 65]",17844.0,1.0,1.0,49.0,1.0
3943,7,"(45, 65]",3944.0,0.0,1.0,46.0,3.0
13990,3,"(25, 30]",13991.0,0.0,0.0,29.0,2.0
1465,3,"(25, 30]",1466.0,0.0,1.0,26.0,3.0
13340,3,"(25, 30]",13341.0,0.0,1.0,28.0,1.0
3151,7,"(45, 65]",3152.0,0.0,0.0,64.0,1.0
2486,7,"(45, 65]",2487.0,0.0,1.0,60.0,1.0
37716,5,"(35, 40]",37717.0,0.0,1.0,38.0,3.0
4035,7,"(45, 65]",4036.0,0.0,1.0,59.0,1.0
6352,7,"(45, 65]",6353.0,1.0,1.0,50.0,3.0
10297,7,"(45, 65]",10298.0,0.0,1.0,50.0,3.0
32085,6,"(40, 45]",32086.0,1.0,1.0,43.0,2.0
8465,7,"(45, 65]",8466.0,0.0,0.0,47.0,1.0
15657,7,"(45, 65]",15658.0,0.0,0.0,56.0,1.0
28239,4,"(30, 35]",28240.0,0.0,1.0,35.0,1.0
11274,7,"(45, 65]",11275.0,0.0,0.0,51.0,1.0
10823,7,"(45, 65]",10824.0,0.0,1.0,60.0,1.0
18611,5,"(35, 40]",18612.0,1.0,1.0,40.0,2.0
15497,7,"(45, 65]",15498.0,1.0,1.0,56.0,1.0
36017,5,"(35, 40]",36018.0,1.0,1.0,36.0,2.0
32382,7,"(45, 65]",32383.0,1.0,1.0,49.0,1.0
4848,4,"(30, 35]",4849.0,1.0,1.0,32.0,2.0
29392,5,"(35, 40]",29393.0,0.0,0.0,37.0,3.0
22088,5,"(35, 40]",22089.0,0.0,1.0,39.0,1.0
25636,7,"(45, 65]",25637.0,0.0,0.0,60.0,3.0
9147,7,"(45, 65]",9148.0,0.0,1.0,48.0,1.0
36135,7,"(45, 65]",36136.0,1.0,1.0,55.0,1.0
25781,7,"(45, 65]",25782.0,0.0,0.0,50.0,1.0
4352,7,"(45, 65]",4353.0,0.0,1.0,50.0,2.0
19567,4,"(30, 35]",19568.0,0.0,1.0,32.0,2.0
7659,7,"(45, 65]",7660.0,1.0,0.0,52.0,2.0
26972,7,"(45, 65]",26973.0,1.0,1.0,49.0,1.0
36104,4,"(30, 35]",36105.0,1.0,1.0,35.0,3.0
21954,7,"(45, 65]",21955.0,0.0,0.0,49.0,2.0
36907,5,"(35, 40]",36908.0,0.0,0.0,37.0,0.0
15109,7,"(45, 65]",15110.0,0.0,0.0,62.0,1.0
30676,8,"(65, 70]",30677.0,1.0,1.0,67.0,3.0
8301,7,"(45, 65]",8302.0,0.0,1.0,47.0,3.0
2452,2,"(20, 25]",2453.0,1.0,1.0,23.0,3.0
5646,7,"(45, 65]",5647.0,1.0,0.0,58.0,1.0
36956,6,"(40, 45]",36957.0,0.0,0.0,41.0,1.0
19677,5,"(35, 40]",19678.0,1.0,1.0,38.0,1.0
26794,6,"(40, 45]",26795.0,0.0,0.0,41.0,1.0
12510,6,"(40, 45]",12511.0,1.0,1.0,42.0,1.0
25810,7,"(45, 65]",25811.0,1.0,1.0,59.0,1.0
23882,7,"(45, 65]",23883.0,0.0,0.0,46.0,3.0
24036,8,"(65, 70]",24037.0,0.0,0.0,69.0,1.0
21074,3,"(25, 30]",21075.0,0.0,1.0,27.0,2.0
14187,7,"(45, 65]",14188.0,1.0,1.0,59.0,1.0
1183,7,"(45, 65]",1184.0,0.0,1.0,50.0,2.0
15588,2,"(20, 25]",15589.0,1.0,1.0,24.0,1.0
10045,5,"(35, 40]",10046.0,0.0,1.0,37.0,1.0
2981,7,"(45, 65]",2982.0,1.0,1.0,48.0,3.0
15814,3,"(25, 30]",15815.0,1.0,1.0,29.0,1.0
31360,4,"(30, 35]",31361.0,0.0,1.0,35.0,1.0
8651,7,"(45, 65]",8652.0,0.0,1.0,62.0,1.0
28258,2,"(20, 25]",28259.0,0.0,0.0,24.0,1.0
29707,4,"(30, 35]",29708.0,0.0,1.0,31.0,1.0
12892,3,"(25, 30]",12893.0,0.0,0.0,28.0,1.0
19301,7,"(45, 65]",19302.0,1.0,1.0,65.0,1.0
37736,8,"(65, 70]",37737.0,0.0,0.0,67.0,2.0
26938,3,"(25, 30]",26939.0,0.0,0.0,28.0,2.0
20658,7,"(45, 65]",20659.0,0.0,1.0,54.0,1.0
26493,7,"(45, 65]",26494.0,0.0,0.0,60.0,1.0
13844,8,"(65, 70]",13845.0,0.0,1.0,69.0,1.0
4956,6,"(40, 45]",4957.0,0.0,1.0,41.0,2.0
1406,4,"(30, 35]",1407.0,1.0,1.0,35.0,1.0
19679,6,"(40, 45]",19680.0,0.0,0.0,43.0,1.0
6765,3,"(25, 30]",6766.0,1.0,0.0,29.0,3.0
38151,7,"(45, 65]",38152.0,0.0,1.0,55.0,1.0
28066,7,"(45, 65]",28067.0,1.0,1.0,56.0,1.0
8981,4,"(30, 35]",8982.0,1.0,1.0,31.0,1.0
24689,4,"(30, 35]",24690.0,0.0,1.0,33.0,1.0
24774,6,"(40, 45]",24775.0,0.0,0.0,44.0,1.0
28178,8,"(65, 70]",28179.0,1.0,1.0,66.0,2.0
29361,7,"(45, 65]",29362.0,1.0,1.0,53.0,3.0
2155,6,"(40, 45]",2156.0,0.0,1.0,45.0,3.0
4736,4,"(30, 35]",4737.0,0.0,0.0,32.0,1.0
728,7,"(45, 65]",729.0,0.0,1.0,53.0,1.0
22334,7,"(45, 65]",22335.0,0.0,1.0,51.0,1.0
27269,7,"(45, 65]",27270.0,0.0,0.0,51.0,1.0
25429,5,"(35, 40]",25430.0,1.0,1.0,38.0,2.0
6070,6,"(40, 45]",6071.0,0.0,1.0,42.0,2.0
5498,3,"(25, 30]",5499.0,0.0,1.0,30.0,3.0
37269,3,"(25, 30]",37270.0,0.0,0.0,27.0,1.0
32257,7,"(45, 65]",32258.0,1.0,1.0,62.0,1.0
38742,4,"(30, 35]",38743.0,1.0,0.0,34.0,1.0
28650,5,"(35, 40]",28651.0,1.0,1.0,38.0,3.0
28702,7,"(45, 65]",28703.0,0.0,1.0,50.0,1.0
14559,7,"(45, 65]",14560.0,0.0,1.0,56.0,1.0
21560,7,"(45, 65]",21561.0,1.0,1.0,54.0,1.0
28148,7,"(45, 65]",28149.0,0.0,0.0,58.0,1.0
15723,7,"(45, 65]",15724.0,1.0,0.0,56.0,1.0
23375,6,"(40, 45]",23376.0,0.0,1.0,43.0,2.0
14970,6,"(40, 45]",14971.0,1.0,1.0,45.0,1.0
15007,7,"(45, 65]",15008.0,0.0,0.0,60.0,0.0
12536,5,"(35, 40]",12537.0,1.0,0.0,36.0,1.0
27651,2,"(20, 25]",27652.0,0.0,1.0,23.0,1.0
36494,3,"(25, 30]",36495.0,1.0,1.0,27.0,3.0
38447,2,"(20, 25]",38448.0,1.0,1.0,22.0,1.0
8464,3,"(25, 30]",8465.0,0.0,1.0,28.0,1.0
17020,5,"(35, 40]",17021.0,1.0,1.0,39.0,2.0
5235,4,"(30, 35]",5236.0,1.0,1.0,34.0,1.0
16031,7,"(45, 65]",16032.0,0.0,1.0,55.0,1.0
36812,4,"(30, 35]",36813.0,0.0,0.0,31.0,2.0
26699,5,"(35, 40]",26700.0,1.0,1.0,38.0,1.0
18963,6,"(40, 45]",18964.0,1.0,1.0,45.0,1.0
33673,3,"(25, 30]",33674.0,1.0,1.0,28.0,1.0
24869,4,"(30, 35]",24870.0,0.0,1.0,35.0,3.0
38411,7,"(45, 65]",38412.0,0.0,0.0,53.0,2.0
21403,6,"(40, 45]",21404.0,1.0,1.0,45.0,3.0
37588,7,"(45, 65]",37589.0,1.0,1.0,48.0,1.0
36709,7,"(45, 65]",36710.0,1.0,0.0,65.0,0.0
35760,4,"(30, 35]",35761.0,0.0,1.0,33.0,3.0
2868,7,"(45, 65]",2869.0,0.0,1.0,62.0,3.0
17023,5,"(35, 40]",17024.0,0.0,1.0,40.0,1.0
1534,7,"(45, 65]",1535.0,0.0,1.0,65.0,1.0
32281,7,"(45, 65]",32282.0,1.0,1.0,50.0,5.0
25331,7,"(45, 65]",25332.0,0.0,0.0,54.0,1.0
30372,7,"(45, 65]",30373.0,1.0,1.0,56.0,3.0
28540,5,"(35, 40]",28541.0,0.0,0.0,36.0,1.0
23782,5,"(35, 40]",23783.0,0.0,1.0,39.0,2.0
35758,3,"(25, 30]",35759.0,0.0,1.0,28.0,3.0
34220,8,"(65, 70]",34221.0,1.0,1.0,70.0,3.0
35336,7,"(45, 65]",35337.0,0.0,0.0,47.0,1.0
18304,7,"(45, 65]",18305.0,0.0,0.0,48.0,1.0
20803,5,"(35, 40]",20804.0,1.0,1.0,36.0,2.0
28161,6,"(40, 45]",28162.0,0.0,1.0,45.0,3.0
9565,7,"(45, 65]",9566.0,0.0,0.0,63.0,1.0
25339,7,"(45, 65]",25340.0,1.0,1.0,64.0,1.0
5446,5,"(35, 40]",5447.0,0.0,1.0,40.0,3.0
34609,4,"(30, 35]",34610.0,1.0,1.0,35.0,2.0
276,7,"(45, 65]",277.0,1.0,1.0,52.0,1.0
10840,7,"(45, 65]",10841.0,1.0,1.0,51.0,2.0
22143,7,"(45, 65]",22144.0,0.0,0.0,56.0,1.0
12124,7,"(45, 65]",12125.0,0.0,1.0,48.0,2.0
24650,3,"(25, 30]",24651.0,0.0,0.0,26.0,1.0
9491,7,"(45, 65]",9492.0,0.0,0.0,61.0,1.0
23603,7,"(45, 65]",23604.0,1.0,1.0,50.0,3.0
2708,7,"(45, 65]",2709.0,1.0,1.0,50.0,1.0
4212,7,"(45, 65]",4213.0,0.0,0.0,46.0,1.0
37454,7,"(45, 65]",37455.0,1.0,1.0,62.0,1.0
36922,3,"(25, 30]",36923.0,0.0,0.0,26.0,1.0
6288,4,"(30, 35]",6289.0,0.0,1.0,35.0,3.0
3890,3,"(25, 30]",3891.0,1.0,1.0,27.0,2.0
26378,5,"(35, 40]",26379.0,0.0,0.0,37.0,1.0
38642,3,"(25, 30]",38643.0,0.0,0.0,28.0,2.0
14536,4,"(30, 35]",14537.0,0.0,0.0,34.0,1.0
15174,6,"(40, 45]",15175.0,1.0,1.0,43.0,1.0
26273,5,"(35, 40]",26274.0,0.0,0.0,39.0,2.0
1051,9,"(70, 150]",1052.0,0.0,1.0,71.0,1.0
7144,7,"(45, 65]",7145.0,0.0,1.0,48.0,2.0
3002,5,"(35, 40]",3003.0,1.0,1.0,37.0,3.0
17567,7,"(45, 65]",17568.0,0.0,0.0,62.0,2.0
8456,7,"(45, 65]",8457.0,1.0,1.0,49.0,1.0
18086,3,"(25, 30]",18087.0,0.0,1.0,26.0,1.0
13446,7,"(45, 65]",13447.0,0.0,0.0,65.0,1.0
6026,7,"(45, 65]",6027.0,0.0,0.0,63.0,1.0
25161,7,"(45, 65]",25162.0,0.0,0.0,54.0,1.0
8439,6,"(40, 45]",8440.0,0.0,0.0,41.0,1.0
16235,4,"(30, 35]",16236.0,1.0,1.0,35.0,0.0
10605,7,"(45, 65]",10606.0,0.0,1.0,55.0,1.0
16690,6,"(40, 45]",16691.0,1.0,1.0,45.0,1.0
37199,7,"(45, 65]",37200.0,1.0,1.0,59.0,3.0
13747,8,"(65, 70]",13748.0,1.0,1.0,67.0,3.0
25495,3,"(25, 30]",25496.0,0.0,0.0,28.0,1.0
3834,3,"(25, 30]",3835.0,1.0,0.0,27.0,2.0
3953,4,"(30, 35]",3954.0,1.0,1.0,33.0,1.0
14709,7,"(45, 65]",14710.0,1.0,0.0,64.0,2.0
27342,4,"(30, 35]",27343.0,0.0,1.0,33.0,1.0
15331,7,"(45, 65]",15332.0,0.0,1.0,51.0,1.0
14284,3,"(25, 30]",14285.0,0.0,1.0,26.0,3.0
17107,7,"(45, 65]",17108.0,1.0,1.0,58.0,1.0
